4.4 1.45    0.0029
4.4 1.5 0.0048
4.4 1.55    0.0063
4.4 1.6 0.0012
4.4 1.7 0.0012
4.45    -2.7    0.0041
4.45    -2.65   0.012
4.45    -2.6    0.0164
4.45    -2.55   0.0116
4.45    -2.5    0.0035
4.45    -1.7    0.0014
4.45    -1.6    0.0013
4.45    -1.55   0.0079
4.45    -1.5    0.0062
4.45    -1.45   0.004
4.45    -1.4    0.0909
4.45    -1.35   0.3161
4.45    -1.3    0.513
4.45    -1.25   0.4366
4.45    -1.2    0.1671
4.45    -1.15   0.006
4.45    -1.1    0.0329
4.45    -1.05   0.0537
4.45    -1  0.0115
4.45    -0.95   0.0086
4.45    -0.9    0.0388
4.45    -0.85   0.0213
4.45    -0.75   0.0179
4.45    -0.7    0.015
4.45    -0.65   0.0024
4.45    -0.6    0.0301
4.45    -0.55   0.0363
4.45    -0.5    0.0033
4.45    -0.45   0.0299
4.45    -0.4    0.073
4.45    -0.35   0.0189
4.45    -0.3    0.0329
4.45    -0.25   0.1729
4.45    -0.2    0.1142
4.45    -0.15   0.0463
4.45    -0.1    0.9687
4.45    -0.05   2.8985
4.45    0   3.9932
4.45    0.05    2.9317
4.45    0.1 0.984
4.45    0.15    0.0358
4.45    0.2 0.1221
4.45    0.25    0.1877
4.45    0.3 0.037
4.45    0.35    0.0199
4.45    0.4 0.0835
4.45    0.45    0.0436
4.45    0.55    0.0238
4.45    0.6 0.0191
4.45    0.65    0.0022
4.45    0.7 0.0269
4.45    0.75    0.0298
4.45    0.8 0.0028
4.45    0.85    0.0168
4.45    0.9 0.0377
4.45    0.95    0.0099
4.45    1   0.0109
4.45    1.05    0.0571
4.45    1.1 0.0344
4.45    1.15    0.0091
4.45    1.2 0.1843
4.45    1.25    0.4895
4.45    1.3 0.5754
4.45    1.35    0.3593
4.45    1.4 0.1036
4.45    1.45    0.0041
4.45    1.5 0.0073
4.45    1.55    0.0098
4.45    1.6 0.0016
4.45    1.7 0.0018
4.5 -2.7    0.0044
4.5 -2.65   0.0132
4.5 -2.6    0.0178
4.5 -2.55   0.0127
4.5 -2.5    0.0039
4.5 -1.7    0.0015
4.5 -1.6    0.0013
4.5 -1.55   0.0087
4.5 -1.5    0.0066
4.5 -1.45   0.0044
4.5 -1.4    0.0971
4.5 -1.35   0.3452
4.5 -1.3    0.5564
4.5 -1.25   0.4791
4.5 -1.2    0.183
4.5 -1.15   0.0096
4.5 -1.1    0.0351
4.5 -1.05   0.06
4.5 -1  0.0121
4.5 -0.95   0.0098
4.5 -0.9    0.0417
4.5 -0.85   0.0228
4.5 -0.8    0.001
4.5 -0.75   0.0191
4.5 -0.7    0.0164
4.5 -0.65   0.0028
4.5 -0.6    0.0338
4.5 -0.55   0.0406
4.5 -0.5    0.0021
4.5 -0.45   0.0333
4.5 -0.4    0.078
4.5 -0.35   0.021
4.5 -0.3    0.0343
4.5 -0.25   0.1878
4.5 -0.2    0.1243
4.5 -0.15   0.0408
4.5 -0.1    1.0484
4.5 -0.05   3.1558
4.5 0   4.3489
4.5 0.05    3.2068
4.5 0.1 1.0834
4.5 0.15    0.054
4.5 0.2 0.1313
4.5 0.25    0.206
4.5 0.3 0.0418
4.5 0.35    0.0213
4.5 0.4 0.0909
4.5 0.45    0.046
4.5 0.5 0.0016
4.5 0.55    0.0257
4.5 0.6 0.0208
4.5 0.65    0.0029
4.5 0.7 0.0301
4.5 0.75    0.0337
4.5 0.8 0.0024
4.5 0.85    0.0186
4.5 0.9 0.041
4.5 0.95    0.0103
4.5 1   0.0118
4.5 1.05    0.0608
4.5 1.1 0.0378
4.5 1.15    0.007
4.5 1.2 0.2017
4.5 1.25    0.531
4.5 1.3 0.6299
4.5 1.35    0.3929
4.5 1.4 0.1143
4.5 1.45    0.0051
4.5 1.5 0.008
4.5 1.55    0.0106
4.5 1.6 0.0019
4.5 1.7 0.002
4.55    -2.7    0.0036
4.55    -2.65   0.0104
4.55    -2.6    0.0142
4.55    -2.55   0.01
4.55    -2.5    0.0031
4.55    -1.7    0.0012
4.55    -1.6    0.0012
4.55    -1.55   0.0069
4.55    -1.5    0.0053
4.55    -1.45   0.0033
4.55    -1.4    0.0796
4.55    -1.35   0.2723
4.55    -1.3    0.441
4.55    -1.25   0.3777
4.55    -1.2    0.1462
4.55    -1.15   0.005
4.55    -1.1    0.0279
4.55    -1.05   0.0463
4.55    -1  0.0097
4.55    -0.95   0.0073
4.55    -0.9    0.0321
4.55    -0.85   0.0177
4.55    -0.75   0.0152
4.55    -0.7    0.0129
4.55    -0.65   0.0031
4.55    -0.6    0.0276
4.55    -0.55   0.032
4.55    -0.5    0.0028
4.55    -0.45   0.0259
4.55    -0.4    0.0627
4.55    -0.35   0.0162
4.55    -0.3    0.0296
4.55    -0.25   0.1502
4.55    -0.2    0.0978
4.55    -0.15   0.0465
4.55    -0.1    0.8465
4.55    -0.05   2.5077
4.55    0   3.4305
4.55    0.05    2.5356
4.55    0.1 0.8511
4.55    0.15    0.0341
4.55    0.2 0.1034
4.55    0.25    0.1609
4.55    0.3 0.0313
4.55    0.35    0.0168
4.55    0.4 0.0688
4.55    0.45    0.0357
4.55    0.55    0.0202
4.55    0.6 0.0161
4.55    0.65    0.0028
4.55    0.7 0.0247
4.55    0.75    0.0266
4.55    0.8 0.0023
4.55    0.85    0.0146
4.55    0.9 0.0324
4.55    0.95    0.0084
4.55    1   0.0093
4.55    1.05    0.0493
4.55    1.1 0.0291
4.55    1.15    0.0091
4.55    1.2 0.1592
4.55    1.25    0.4214
4.55    1.3 0.495
4.55    1.35    0.3093
4.55    1.4 0.0887
4.55    1.45    0.0041
4.55    1.5 0.006
4.55    1.55    0.0083
4.55    1.6 0.0014
4.55    1.7 0.0015
4.6 -2.7    0.0019
4.6 -2.65   0.0057
4.6 -2.6    0.0078
4.6 -2.55   0.0055
4.6 -2.5    0.0017
4.6 -1.55   0.0038
4.6 -1.5    0.0029
4.6 -1.45   0.0017
4.6 -1.4    0.0427
4.6 -1.35   0.1497
4.6 -1.3    0.2419
4.6 -1.25   0.208
4.6 -1.2    0.0803
4.6 -1.15   0.0043
4.6 -1.1    0.0146
4.6 -1.05   0.0256
4.6 -1  0.0054
4.6 -0.95   0.0042
4.6 -0.9    0.0177
4.6 -0.85   0.0097
4.6 -0.75   0.0084
4.6 -0.7    0.0073
4.6 -0.65   0.0019
4.6 -0.6    0.015
4.6 -0.55   0.0176
4.6 -0.5    0.0011
4.6 -0.45   0.0143
4.6 -0.4    0.0337
4.6 -0.35   0.0088
4.6 -0.3    0.0154
4.6 -0.25   0.0816
4.6 -0.2    0.0531
4.6 -0.15   0.0164
4.6 -0.1    0.4614
4.6 -0.05   1.374
4.6 0   1.8892
4.6 0.05    1.3963
4.6 0.1 0.4748
4.6 0.15    0.0244
4.6 0.2 0.0558
4.6 0.25    0.0878
4.6 0.3 0.0182
4.6 0.35    0.0081
4.6 0.4 0.0384
4.6 0.45    0.0194
4.6 0.55    0.0113
4.6 0.6 0.0092
4.6 0.65    0.002
4.6 0.7 0.0135
4.6 0.75    0.0146
4.6 0.8 0.0012
4.6 0.85    0.008
4.6 0.9 0.0178
4.6 0.95    0.0042
4.6 1   0.0054
4.6 1.05    0.0264
4.6 1.1 0.0162
4.6 1.15    0.0032
4.6 1.2 0.0887
4.6 1.25    0.2302
4.6 1.3 0.2738
4.6 1.35    0.1725
4.6 1.4 0.0504
4.6 1.45    0.0023
4.6 1.5 0.0034
4.6 1.55    0.0046
4.65    -2.65   0.0019
4.65    -2.6    0.0026
4.65    -2.55   0.0018
4.65    -1.55   0.0013
4.65    -1.4    0.0139
4.65    -1.35   0.0492
4.65    -1.3    0.0796
4.65    -1.25   0.0675
4.65    -1.2    0.0267
4.65    -1.1    0.0046
4.65    -1.05   0.008
4.65    -1  0.0018
4.65    -0.95   0.0013
4.65    -0.9    0.0056
4.65    -0.85   0.0032
4.65    -0.75   0.003
4.65    -0.7    0.0026
4.65    -0.6    0.005
4.65    -0.55   0.0055
4.65    -0.45   0.0048
4.65    -0.4    0.011
4.65    -0.35   0.0031
4.65    -0.3    0.0051
4.65    -0.25   0.0273
4.65    -0.2    0.017
4.65    -0.15   0.0086
4.65    -0.1    0.148
4.65    -0.05   0.4522
4.65    0   0.6167
4.65    0.05    0.4504
4.65    0.1 0.1542
4.65    0.15    0.0072
4.65    0.2 0.0167
4.65    0.25    0.0279
4.65    0.3 0.0055
4.65    0.35    0.003
4.65    0.4 0.0121
4.65    0.45    0.0064
4.65    0.55    0.0041
4.65    0.6 0.0033
4.65    0.7 0.0045
4.65    0.75    0.0045
4.65    0.85    0.0027
4.65    0.9 0.0057
4.65    0.95    0.0015
4.65    1   0.0018
4.65    1.05    0.0089
4.65    1.1 0.0055
4.65    1.15    0.0013
4.65    1.2 0.0283
4.65    1.25    0.0762
4.65    1.3 0.0884
4.65    1.35    0.0564
4.65    1.4 0.0159
4.65    1.5 0.0011
4.65    1.55    0.0015
4.7 -1.4    0.0013
4.7 -1.35   0.0045
4.7 -1.3    0.0075
4.7 -1.25   0.0061
4.7 -1.2    0.0023
4.7 -0.25   0.0027
4.7 -0.2    0.0019
4.7 -0.1    0.0138
4.7 -0.05   0.0419
4.7 0   0.0579
4.7 0.05    0.0404
4.7 0.1 0.0136
4.7 0.2 0.0015
4.7 0.25    0.0024
4.7 0.4 0.0011
4.7 1.2 0.0025
4.7 1.25    0.007
4.7 1.3 0.0083
4.7 1.35    0.005
4.7 1.4 0.0017
4.75    -1.35   0.0021
4.75    -1.3    0.0034
4.75    -1.25   0.0029
4.75    -1.2    0.0012
4.75    -0.1    0.007
4.75    -0.05   0.0192
4.75    0   0.0264
4.75    0.05    0.0194
4.75    0.1 0.0068
4.75    0.25    0.0013
4.75    1.2 0.0013
4.75    1.25    0.0033
4.75    1.3 0.0038
4.75    1.35    0.0023
4.8 -1.4    0.0027
4.8 -1.35   0.0094
4.8 -1.3    0.0152
4.8 -1.25   0.0132
4.8 -1.2    0.0051
4.8 -1.05   0.0016
4.8 -0.9    0.0012
4.8 -0.55   0.0012
4.8 -0.4    0.0021
4.8 -0.25   0.0042
4.8 -0.2    0.0028
4.8 -0.15   0.0012
4.8 -0.1    0.029
4.8 -0.05   0.0854
4.8 0   0.1186
4.8 0.05    0.0879
4.8 0.1 0.0308
4.8 0.15    0.0015
4.8 0.2 0.0034
4.8 0.25    0.0056
4.8 0.3 0.0012
4.8 0.4 0.0025
4.8 0.45    0.0013
4.8 0.75    0.001
4.8 0.9 0.0011
4.8 1.05    0.0014
4.8 1.2 0.0055
4.8 1.25    0.0143
4.8 1.3 0.0172
4.8 1.35    0.0107
4.8 1.4 0.0033
4.85    -1.4    0.0025
4.85    -1.35   0.0089
4.85    -1.3    0.0144
4.85    -1.25   0.0124
4.85    -1.2    0.005
4.85    -1.05   0.0015
4.85    -0.9    0.0011
4.85    -0.55   0.0011
4.85    -0.4    0.0019
4.85    -0.25   0.004
4.85    -0.2    0.0025
4.85    -0.15   0.0017
4.85    -0.1    0.0276
4.85    -0.05   0.0808
4.85    0   0.1114
4.85    0.05    0.0836
4.85    0.1 0.0287
4.85    0.15    0.0016
4.85    0.2 0.003
4.85    0.25    0.0051
4.85    0.3 0.001
4.85    0.4 0.0023
4.85    0.45    0.0013
4.85    1.05    0.0013
4.85    1.2 0.0052
4.85    1.25    0.0136
4.85    1.3 0.0161
4.85    1.35    0.0102
4.85    1.4 0.003
4.9 -1.35   0.0032
4.9 -1.3    0.0052
4.9 -1.25   0.0046
4.9 -1.2    0.0019
4.9 -0.25   0.0012
4.9 -0.1    0.0105
4.9 -0.05   0.0291
4.9 0   0.0403
4.9 0.05    0.0305
4.9 0.1 0.0112
4.9 0.25    0.0017
4.9 1.2 0.0019
4.9 1.25    0.0049
4.9 1.3 0.0058
4.9 1.35    0.0038
4.9 1.4 0.0012
4.95    -0.05   0.0011
4.95    0   0.0014
4.95    0.05    0.001
5   -1.3    0.0015
5   -1.25   0.0013
5   -0.1    0.0026
5   -0.05   0.008
5   0   0.0112
5   0.05    0.0083
5   0.1 0.0027
5   1.25    0.0013
5   1.3 0.0016
5.05    -1.35   0.0019
5.05    -1.3    0.0032
5.05    -1.25   0.0028
5.05    -1.2    0.0011
5.05    -0.25   0.0012
5.05    -0.1    0.0056
5.05    -0.05   0.0174
5.05    0   0.0244
5.05    0.05    0.0185
5.05    0.1 0.0065
5.05    0.25    0.0012
5.05    1.2 0.0011
5.05    1.25    0.0029
5.05    1.3 0.0035
5.05    1.35    0.0023
5.1 -1.35   0.0013
5.1 -1.3    0.0022
5.1 -1.25   0.002
5.1 -0.1    0.0037
5.1 -0.05   0.0117
5.1 0   0.017
5.1 0.05    0.0131
5.1 0.1 0.0049
5.1 1.25    0.002
5.1 1.3 0.0024
5.1 1.35    0.0016
5.15    -0.05   0.002
5.15    0   0.0031
5.15    0.05    0.0027
5.15    0.1 0.0011
5.2 -0.05   0.001
5.2 0   0.0012
5.25    -1.3    0.0011
5.25    -0.1    0.0023
5.25    -0.05   0.0063
5.25    0   0.0083
5.25    0.05    0.0058
5.25    0.1 0.0018
5.25    1.25    0.0011
5.25    1.3 0.0012
5.3 -1.3    0.0016
5.3 -1.25   0.0013
5.3 -0.1    0.0033
5.3 -0.05   0.0091
5.3 0   0.0121
5.3 0.05    0.0087
5.3 0.1 0.003
5.3 1.25    0.0015
5.3 1.3 0.0017
5.3 1.35    0.0011
5.35    -1.3    0.0011
5.35    -0.1    0.0024
5.35    -0.05   0.0066
5.35    0   0.0088
5.35    0.05    0.0065
5.35    0.1 0.0024
5.35    1.25    0.0011
5.35    1.3 0.0013
5.4 -0.1    0.001
5.4 -0.05   0.0028
5.4 0   0.0038
5.4 0.05    0.0028
5.4 0.1 0.0011
6.6 0   0.0014
6.6 0.05    0.001
6.65    -0.05   0.0013
6.65    0   0.0019
6.65    0.05    0.0014
6.85    -0.05   0.0013
6.85    0   0.0018
6.85    0.05    0.0013
6.9 -0.05   0.0011
6.9 0   0.0015
6.9 0.05    0.0011
7.15    -0.05   0.0021
7.15    0   0.0027
7.15    0.05    0.0019
7.2 -1.35   0.0012
7.2 -1.3    0.0018
7.2 -1.25   0.0015
7.2 -0.1    0.0038
7.2 -0.05   0.0104
7.2 0   0.0136
7.2 0.05    0.0098
7.2 0.1 0.0034
7.2 1.25    0.0017
7.2 1.3 0.0019
7.2 1.35    0.0012
7.25    -1.35   0.0025
7.25    -1.3    0.0039
7.25    -1.25   0.0033
7.25    -1.2    0.0013
7.25    -0.25   0.0014
7.25    -0.1    0.0078
7.25    -0.05   0.0221
7.25    0   0.0294
7.25    0.05    0.0214
7.25    0.1 0.0072
7.25    0.25    0.0012
7.25    1.2 0.0015
7.25    1.25    0.0036
7.25    1.3 0.0042
7.25    1.35    0.0026
7.3 -1.35   0.003
7.3 -1.3    0.0047
7.3 -1.25   0.004
7.3 -1.2    0.0015
7.3 -0.25   0.0017
7.3 -0.2    0.001
7.3 -0.1    0.0092
7.3 -0.05   0.0264
7.3 0   0.0355
7.3 0.05    0.0258
7.3 0.1 0.0087
7.3 0.25    0.0015
7.3 1.2 0.0017
7.3 1.25    0.0043
7.3 1.3 0.005
7.3 1.35    0.0031
7.35    -1.35   0.0019
7.35    -1.3    0.003
7.35    -1.25   0.0025
7.35    -0.25   0.0011
7.35    -0.1    0.0056
7.35    -0.05   0.0167
7.35    0   0.0224
7.35    0.05    0.0163
7.35    0.1 0.0054
7.35    1.2 0.0011
7.35    1.25    0.0027
7.35    1.3 0.0032
7.35    1.35    0.002
7.4 -0.1    0.001
7.4 -0.05   0.0028
7.4 0   0.0038
7.4 0.05    0.0027
7.45    -0.05   0.002
7.45    0   0.0026
7.45    0.05    0.0019
7.5 -1.35   0.0017
7.5 -1.3    0.0027
7.5 -1.25   0.0023
7.5 -0.1    0.0052
7.5 -0.05   0.0149
7.5 0   0.0202
7.5 0.05    0.0146
7.5 0.1 0.0047
7.5 1.25    0.0024
7.5 1.3 0.0028
7.5 1.35    0.0017
7.55    -1.35   0.0025
7.55    -1.3    0.004
7.55    -1.25   0.0034
7.55    -1.2    0.0013
7.55    -0.25   0.0014
7.55    -0.1    0.0074
7.55    -0.05   0.0219
7.55    0   0.0294
7.55    0.05    0.0214
7.55    0.1 0.0071
7.55    0.25    0.0013
7.55    1.2 0.0014
7.55    1.25    0.0036
7.55    1.3 0.0041
7.55    1.35    0.0026
7.6 -1.35   0.0012
7.6 -1.3    0.002
7.6 -1.25   0.0017
7.6 -0.1    0.0038
7.6 -0.05   0.011
7.6 0   0.0149
7.6 0.05    0.011
7.6 0.1 0.0037
7.6 1.25    0.0018
7.6 1.3 0.0021
7.6 1.35    0.0013
7.7 -1.35   0.0017
7.7 -1.3    0.0027
7.7 -1.25   0.0023
7.7 -0.1    0.0048
7.7 -0.05   0.0151
7.7 0   0.0202
7.7 0.05    0.0144
7.7 0.1 0.0049
7.7 1.25    0.0024
7.7 1.3 0.0028
7.7 1.35    0.0017
7.75    -1.4    0.0014
7.75    -1.35   0.0051
7.75    -1.3    0.0081
7.75    -1.25   0.0068
7.75    -1.2    0.0025
7.75    -0.4    0.0012
7.75    -0.25   0.0028
7.75    -0.2    0.0018
7.75    -0.1    0.0144
7.75    -0.05   0.0438
7.75    0   0.0598
7.75    0.05    0.0435
7.75    0.1 0.0141
7.75    0.2 0.0018
7.75    0.25    0.0025
7.75    0.4 0.0013
7.75    1.2 0.0027
7.75    1.25    0.0071
7.75    1.3 0.0084
7.75    1.35    0.0052
7.75    1.4 0.0014
7.8 -1.4    0.0015
7.8 -1.35   0.0051
7.8 -1.3    0.0083
7.8 -1.25   0.007
7.8 -1.2    0.0026
7.8 -0.4    0.0012
7.8 -0.25   0.0028
7.8 -0.2    0.0019
7.8 -0.1    0.0145
7.8 -0.05   0.0447
7.8 0   0.0615
7.8 0.05    0.0439
7.8 0.1 0.0147
7.8 0.2 0.0019
7.8 0.25    0.0025
7.8 0.4 0.0014
7.8 1.2 0.0027
7.8 1.25    0.0073
7.8 1.3 0.0086
7.8 1.35    0.0053
7.8 1.4 0.0015
7.85    -1.35   0.0011
7.85    -1.3    0.0018
7.85    -1.25   0.0016
7.85    -0.1    0.0032
7.85    -0.05   0.0092
7.85    0   0.0131
7.85    0.05    0.0094
7.85    0.1 0.0031
7.85    1.25    0.0015
7.85    1.3 0.0018
7.85    1.35    0.0012
7.9 -1.35   0.002
7.9 -1.3    0.0033
7.9 -1.25   0.0028
7.9 -0.25   0.0011
7.9 -0.1    0.0057
7.9 -0.05   0.017
7.9 0   0.0242
7.9 0.05    0.0172
7.9 0.1 0.0056
7.9 1.2 0.001
7.9 1.25    0.0028
7.9 1.3 0.0034
7.9 1.35    0.002
7.95    -2.6    0.0011
7.95    -1.4    0.0059
7.95    -1.35   0.0206
7.95    -1.3    0.0325
7.95    -1.25   0.0279
7.95    -1.2    0.0103
7.95    -1.1    0.0021
7.95    -1.05   0.0031
7.95    -0.9    0.0016
7.95    -0.75   0.0024
7.95    -0.7    0.0016
7.95    -0.6    0.0022
7.95    -0.55   0.0027
7.95    -0.45   0.002
7.95    -0.4    0.0049
7.95    -0.35   0.0013
7.95    -0.3    0.0019
7.95    -0.25   0.0111
7.95    -0.2    0.0076
7.95    -0.15   0.0025
7.95    -0.1    0.0587
7.95    -0.05   0.176
7.95    0   0.2403
7.95    0.05    0.1766
7.95    0.1 0.0566
7.95    0.15    0.0024
7.95    0.2 0.0067
7.95    0.25    0.0104
7.95    0.3 0.0019
7.95    0.4 0.0033
7.95    0.55    0.0033
7.95    0.6 0.0021
7.95    0.7 0.0018
7.95    0.75    0.0022
7.95    0.85    0.0011
7.95    0.9 0.0024
7.95    1.05    0.0035
7.95    1.1 0.0021
7.95    1.2 0.011
7.95    1.25    0.0286
7.95    1.3 0.0338
7.95    1.35    0.021
7.95    1.4 0.0058
8   -2.65   0.0024
8   -2.6    0.0032
8   -2.55   0.0022
8   -1.55   0.0015
8   -1.5    0.0012
8   -1.4    0.0168
8   -1.35   0.0583
8   -1.3    0.0927
8   -1.25   0.0775
8   -1.2    0.0294
8   -1.15   0.0011
8   -1.1    0.0056
8   -1.05   0.0087
8   -1  0.0016
8   -0.95   0.0014
8   -0.9    0.0052
8   -0.85   0.0017
8   -0.8    0.001
8   -0.75   0.0061
8   -0.7    0.004
8   -0.6    0.006
8   -0.55   0.0077
8   -0.45   0.0055
8   -0.4    0.0136
8   -0.35   0.0035
8   -0.3    0.0059
8   -0.25   0.0313
8   -0.2    0.021
8   -0.15   0.0075
8   -0.1    0.1686
8   -0.05   0.4969
8   0   0.6798
8   0.05    0.4913
8   0.1 0.1634
8   0.15    0.0059
8   0.2 0.02
8   0.25    0.0287
8   0.3 0.005
8   0.35    0.003
8   0.4 0.0106
8   0.45    0.0034
8   0.5 0.0014
8   0.55    0.0082
8   0.6 0.005
8   0.7 0.0051
8   0.75    0.006
8   0.85    0.0029
8   0.9 0.0069
8   0.95    0.0017
8   1   0.0019
8   1.05    0.0098
8   1.1 0.006
8   1.15    0.0015
8   1.2 0.031
8   1.25    0.0813
8   1.3 0.0947
8   1.35    0.0586
8   1.4 0.0166
8   1.5 0.0012
8   1.55    0.0015
8.05    -2.7    0.0013
8.05    -2.65   0.0039
8.05    -2.6    0.0053
8.05    -2.55   0.0037
8.05    -2.5    0.0011
8.05    -1.55   0.0026
8.05    -1.5    0.0019
8.05    -1.45   0.0013
8.05    -1.4    0.0271
8.05    -1.35   0.0957
8.05    -1.3    0.1529
8.05    -1.25   0.1294
8.05    -1.2    0.0485
8.05    -1.15   0.0025
8.05    -1.1    0.0091
8.05    -1.05   0.0148
8.05    -1  0.0026
8.05    -0.95   0.0026
8.05    -0.9    0.009
8.05    -0.85   0.0033
8.05    -0.8    0.0014
8.05    -0.75   0.0092
8.05    -0.7    0.0062
8.05    -0.6    0.01
8.05    -0.55   0.0125
8.05    -0.45   0.0091
8.05    -0.4    0.0219
8.05    -0.35   0.0062
8.05    -0.3    0.0088
8.05    -0.25   0.0516
8.05    -0.2    0.0337
8.05    -0.15   0.0124
8.05    -0.1    0.2737
8.05    -0.05   0.8218
8.05    0   1.1203
8.05    0.05    0.8187
8.05    0.1 0.2714
8.05    0.15    0.0146
8.05    0.2 0.0321
8.05    0.25    0.0491
8.05    0.3 0.0085
8.05    0.35    0.0054
8.05    0.4 0.0186
8.05    0.45    0.0064
8.05    0.5 0.002
8.05    0.55    0.0123
8.05    0.6 0.0079
8.05    0.7 0.0084
8.05    0.75    0.0099
8.05    0.85    0.0048
8.05    0.9 0.011
8.05    0.95    0.003
8.05    1   0.0029
8.05    1.05    0.0161
8.05    1.1 0.01
8.05    1.15    0.0018
8.05    1.2 0.0512
8.05    1.25    0.1342
8.05    1.3 0.157
8.05    1.35    0.0974
8.05    1.4 0.028
8.05    1.45    0.0014
8.05    1.5 0.0019
8.05    1.55    0.0024
8.1 -2.7    0.0016
8.1 -2.65   0.0045
8.1 -2.6    0.0061
8.1 -2.55   0.0043
8.1 -2.5    0.0013
8.1 -1.55   0.0029
8.1 -1.5    0.0023
8.1 -1.45   0.0013
8.1 -1.4    0.0319
8.1 -1.35   0.1104
8.1 -1.3    0.1777
8.1 -1.25   0.1493
8.1 -1.2    0.0565
8.1 -1.15   0.0023
8.1 -1.1    0.0107
8.1 -1.05   0.0169
8.1 -1  0.0032
8.1 -0.95   0.0029
8.1 -0.9    0.0108
8.1 -0.85   0.0042
8.1 -0.8    0.0013
8.1 -0.75   0.0101
8.1 -0.7    0.0067
8.1 -0.6    0.0116
8.1 -0.55   0.0144
8.1 -0.5    0.0013
8.1 -0.45   0.0104
8.1 -0.4    0.0258
8.1 -0.35   0.0068
8.1 -0.3    0.0113
8.1 -0.25   0.0589
8.1 -0.2    0.0396
8.1 -0.15   0.0148
8.1 -0.1    0.3183
8.1 -0.05   0.9507
8.1 0   1.2991
8.1 0.05    0.9408
8.1 0.1 0.3143
8.1 0.15    0.0104
8.1 0.2 0.0378
8.1 0.25    0.0554
8.1 0.3 0.0101
8.1 0.35    0.0062
8.1 0.4 0.0221
8.1 0.45    0.0082
8.1 0.5 0.0016
8.1 0.55    0.0134
8.1 0.6 0.0085
8.1 0.7 0.0099
8.1 0.75    0.0113
8.1 0.8 0.0011
8.1 0.85    0.0055
8.1 0.9 0.0129
8.1 0.95    0.0034
8.1 1   0.0035
8.1 1.05    0.0186
8.1 1.1 0.0114
8.1 1.15    0.0029
8.1 1.2 0.0587
8.1 1.25    0.1552
8.1 1.3 0.181
8.1 1.35    0.1121
8.1 1.4 0.0317
8.1 1.45    0.0012
8.1 1.5 0.0022
8.1 1.55    0.0028
8.15    -2.7    0.0013
8.15    -2.65   0.0038
8.15    -2.6    0.005
8.15    -2.55   0.0035
8.15    -2.5    0.0011
8.15    -1.55   0.0024
8.15    -1.5    0.0018
8.15    -1.45   0.0011
8.15    -1.4    0.0259
8.15    -1.35   0.0913
8.15    -1.3    0.1463
8.15    -1.25   0.1248
8.15    -1.2    0.0466
8.15    -1.15   0.0022
8.15    -1.1    0.0088
8.15    -1.05   0.0143
8.15    -1  0.0026
8.15    -0.95   0.0026
8.15    -0.9    0.0091
8.15    -0.85   0.0037
8.15    -0.75   0.0077
8.15    -0.7    0.0054
8.15    -0.6    0.0095
8.15    -0.55   0.0117
8.15    -0.45   0.0088
8.15    -0.4    0.0208
8.15    -0.35   0.0058
8.15    -0.3    0.0085
8.15    -0.25   0.049
8.15    -0.2    0.0323
8.15    -0.15   0.0113
8.15    -0.1    0.2622
8.15    -0.05   0.7853
8.15    0   1.0753
8.15    0.05    0.7858
8.15    0.1 0.2589
8.15    0.15    0.0132
8.15    0.2 0.0309
8.15    0.25    0.047
8.15    0.3 0.0084
8.15    0.35    0.0054
8.15    0.4 0.0189
8.15    0.45    0.0072
8.15    0.5 0.0014
8.15    0.55    0.0103
8.15    0.6 0.0068
8.15    0.7 0.008
8.15    0.75    0.0093
8.15    0.85    0.0047
8.15    0.9 0.0104
8.15    0.95    0.0028
8.15    1   0.0028
8.15    1.05    0.0152
8.15    1.1 0.0095
8.15    1.15    0.0015
8.15    1.2 0.0486
8.15    1.25    0.128
8.15    1.3 0.1506
8.15    1.35    0.0932
8.15    1.4 0.0268
8.15    1.45    0.0012
8.15    1.5 0.0018
8.15    1.55    0.0024
8.2 -2.65   0.0022
8.2 -2.6    0.0029
8.2 -2.55   0.002
8.2 -1.55   0.0014
8.2 -1.5    0.0011
8.2 -1.4    0.0158
8.2 -1.35   0.0525
8.2 -1.3    0.0846
8.2 -1.25   0.0716
8.2 -1.2    0.0277
8.2 -1.15   0.001
8.2 -1.1    0.0051
8.2 -1.05   0.0082
8.2 -1  0.0016
8.2 -0.95   0.0014
8.2 -0.9    0.0053
8.2 -0.85   0.0023
8.2 -0.75   0.0042
8.2 -0.7    0.0029
8.2 -0.6    0.0054
8.2 -0.55   0.0065
8.2 -0.45   0.0049
8.2 -0.4    0.0122
8.2 -0.35   0.0031
8.2 -0.3    0.0056
8.2 -0.25   0.028
8.2 -0.2    0.0186
8.2 -0.15   0.008
8.2 -0.1    0.156
8.2 -0.05   0.4542
8.2 0   0.618
8.2 0.05    0.4536
8.2 0.1 0.1518
8.2 0.15    0.0047
8.2 0.2 0.0181
8.2 0.25    0.0263
8.2 0.3 0.0049
8.2 0.35    0.003
8.2 0.4 0.0109
8.2 0.45    0.0044
8.2 0.55    0.0055
8.2 0.6 0.0037
8.2 0.7 0.0046
8.2 0.75    0.0051
8.2 0.85    0.0026
8.2 0.9 0.0061
8.2 0.95    0.0016
8.2 1   0.0018
8.2 1.05    0.0088
8.2 1.1 0.0054
8.2 1.15    0.0012
8.2 1.2 0.0284
8.2 1.25    0.0738
8.2 1.3 0.0859
8.2 1.35    0.0543
